Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
820.1022642357841,15187.540625150868,3562.315071225907,2.7197573188502213,8082.959046656302,2.0543382127140166,103.3112363233016,455.42884749323736,127.4439057947481,0.0
926.6924524621088,15497.889127457054,3556.792926991744,2.703444652205328,8268.417364776224,2.604289251922558,142.62900438917373,491.9636749680849,127.04644921479763,0.0
1005.58912490468,15012.097478181458,3351.566673305686,3.358939717367152,7392.391150410206,2.987447977201373,151.68135501527013,528.3288097771757,124.65744890959014,0.0
968.0647387663494,14800.735081114855,3746.837557744568,0.49044386495888,8318.39251262231,3.302554544519177,103.14889840658331,513.4151054316906,108.74313651255925,0.0
917.3634556470282,14815.41893872832,3845.938875812698,1.6533402615533015,8546.879348686041,3.791563959298006,157.3914865415225,534.0776037047957,130.70341391464186,0.0
851.4795553384101,14645.643164624837,3484.3926573570147,4.863672635274382,7654.67572576346,2.184225143217954,143.73570601200583,516.8390397128753,135.42053411527544,1.0
979.5936136793072,15163.519731834178,3416.6220970995373,2.310902499442297,7771.202487838424,1.6890740561580402,71.7979537039618,608.0976231225669,100.2330663204442,0.0
890.5758510062053,14538.207608193925,3444.352450663838,1.9038518781924083,7511.20665053136,0.3498890944255341,72.76735878277118,526.9819398544017,106.73155463415928,0.0
769.3058864404288,15232.051510585929,3862.824611286135,2.823567778106086,8684.598534027293,3.297927870698085,157.10751407766554,480.3538646059075,105.20368612708432,0.0
943.766624447106,14623.548056588155,3937.329323916517,2.056573677251787,8636.65868743604,3.529118328340831,176.5246017257867,513.5738816228647,134.48635466552477,1.0
865.8347175700712,15236.042405890736,3191.2704069505176,1.996240636088732,7264.176288594963,2.8321897753480334,169.0988007977646,532.6388705742793,114.83282433843044,0.0
924.8053132071736,15170.859596537672,3607.999362703709,2.6008485165342234,8009.311303193096,2.822392119351421,190.7393820889358,489.8873213466984,136.24679096628856,0.0
1215.7586310873198,14383.31567978053,3546.800681606089,2.7215741651149474,7652.213078520168,2.733607163016688,-183.20390106688944,866.3957917267628,126.34289820242893,1.0
927.1887766448008,13923.568640176823,3671.930017644728,4.099841397889462,7603.769325095991,4.441540684294644,136.33289390173442,541.2894413691602,127.1988450999421,0.0
1013.3204211150831,14829.425409543825,3853.441707541576,3.647382364567946,8571.648955801948,1.0966698225002238,138.34220137426837,506.3745253186755,131.95907815796355,1.0
1020.970424951418,15485.889676433866,3331.271194562617,1.7613408622088662,7738.154730191812,4.890905134409184,156.5741842198524,538.0636988796547,115.43484150435458,1.0
884.4640152545219,15300.797765915138,3526.2583412369927,3.733372660857979,8000.113236527662,3.1242009625016243,124.23452284186172,544.8832885071763,115.07539401581442,0.0
980.06322484353,14791.404677521105,3871.800059159036,1.1910746264985028,8551.747406804521,1.853919179123072,159.89561240158838,476.0597802459508,142.55764766321715,0.0
937.9029646544628,15459.821977137171,3687.546335041002,3.3494565533676925,8371.743729729415,2.642572095061937,126.51313823942196,484.9822838570615,126.9108753844154,0.0
910.500934865932,15719.27311500904,3671.6449160944494,3.5542991682825624,8657.338382613463,1.0342895740177964,137.36509203851517,480.6515926078934,117.89623623988165,1.0
1130.4852295313117,14177.07499724555,3818.4016781542377,2.4425952903488586,8120.065044120133,1.7748751362250217,-98.2659447814055,687.4819794813628,121.47745633317535,1.0
1050.877650979271,15326.889488647845,3894.8196676270113,2.4404342373949817,8954.320593589699,3.2757574628193704,106.53985174457635,553.6160506183497,139.58194280580258,0.0
1166.0863777733837,15412.928869799667,3614.5280682125263,2.163932603564299,8356.56960198811,2.5748841822789754,-131.58407689061676,738.1871116818112,110.55220175842486,1.0
891.7980672606128,15444.715317608105,3303.303234854465,3.234005591375708,7530.342123141026,1.7986949614742174,116.96115243557688,462.8305440200343,112.02794912793028,0.0
882.5048405068595,15687.696119230724,3450.7920636519884,1.2019537041211663,8095.885850014469,2.791336385495515,157.64710854271115,487.19959101575176,129.66791395549168,0.0
869.4384008694802,15028.30677591751,3572.2171509574714,1.029421298359371,7879.524172149761,3.480524597421775,142.2408412711796,536.5704174546047,131.670388192117,0.0
1131.126014718577,14474.058554554513,3598.793426255973,3.070791277814536,7813.372016606221,2.2686587955291047,-62.90429751857587,668.7928012369539,123.18500927668264,1.0
834.6696849167333,15139.992687938253,3721.382185472499,1.84918074040462,8451.254861561594,2.2108600478739744,161.81133814692183,540.652390831001,113.81963758709936,1.0
984.2469262042706,14576.071011439532,3818.979344351942,1.3132053598796916,8216.259403299417,1.631417537364844,140.81428057336674,510.6056128197874,110.96515801598542,0.0
888.9473834876165,15465.005380048946,3591.0030745946738,3.0607657705490183,8242.764841314143,2.493126616218301,152.7962517096622,513.5513407600142,126.80802608988624,0.0
887.4228851636623,14795.805148606936,3545.115840919228,3.152399921136601,7793.181180145748,1.3153611785059782,153.71359082941967,519.8881658647073,132.450407457869,0.0
901.8183072009264,14608.137207498276,3585.1915803968072,2.2127241500540835,7855.945578240621,3.484455714273256,114.5430451342496,507.0689919304445,131.02223648454444,0.0
846.7740710179274,15179.948782543805,3651.035866794688,2.689799222784397,8109.702794006254,1.1240756287041118,142.70421240978098,474.6589617062755,121.5953891735931,0.0
