Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
967.8225600511666,15368.035331642985,3519.680509964676,4.065474451462062,8113.586164984848,2.896608936058077,143.03286260791168,482.39174923528896,125.39797797932312,1.0
1022.640680423843,15296.998011707274,3400.485908283011,0.2267352857397091,7771.373590969867,2.532910819964362,140.58888178310485,505.1875130075872,104.6480794724784,0.0
848.0978838835117,16051.511819815012,3657.447979159287,1.7344282281021546,8616.80350864131,0.6509928950826531,140.04536628827935,449.6438293166168,128.01394902574003,0.0
904.8319578895604,14837.37725791883,3493.719986751236,1.3222086585678654,7752.319282879257,2.432860448836331,152.39941332149158,479.31210353452514,112.4138372003374,0.0
883.3396733329253,14671.74705869656,3430.5683703981563,2.96138569012085,7549.864709706989,2.639624922003903,75.36000860671979,568.5753034715077,110.32457975863684,0.0
1007.2002573975672,16030.465947907176,3124.3526475894946,1.707365970026924,7373.73890924969,2.7459188823329104,158.22678934022045,507.3803596087127,120.69549207087292,0.0
833.2256302621719,14463.42566747069,3753.437869564034,2.967042961554033,7968.058031549236,2.0013934429335687,145.13404414887506,518.720289474772,131.85750067947646,0.0
993.1658454231464,15098.6674292735,3614.307457099437,4.5702058949274615,8185.683942283139,1.4755136288765078,164.45556980990372,545.3042908058462,142.07943912828603,1.0
907.5103231140164,15564.126249780802,3179.123121736494,0.4735382861732813,7351.531654622425,3.491612945329829,127.15679254654928,500.1845788922541,113.69274979822228,0.0
957.3475902554708,15231.100640277473,3249.32384692339,0.3456205654127489,7393.92231168635,2.216703361215943,168.02260406567024,516.8051093272728,118.47450934389168,0.0
1014.4530966351838,14717.08531351546,3653.9948568638615,1.7947664118104216,8046.257048775469,3.001376249641956,181.68276340778783,492.7601830766969,118.9560607170778,0.0
922.795069878341,14592.412697983176,3484.063356987003,0.5955120960243594,7553.685286882473,2.296714673935753,193.58928316694067,491.3166740816733,118.8363937792512,0.0
895.7501237549178,15337.412524418412,3595.251878568577,1.6077925765414751,8271.279178619478,3.4392974584661227,179.92876164017068,543.2736337401581,123.40245645147516,0.0
