Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
865.5075460532619,15887.755289262484,3542.998347006728,2.71672530072756,8405.54766288459,1.9195831696976988,181.39773209970284,487.8082613315351,121.26980107943524,0.0
913.863075245574,15163.017377509774,3580.9835899403743,5.6478671605390405,8144.777460426484,2.396427908294415,151.2982891146296,475.8620056757879,128.8299205621549,1.0
1027.759526985103,15195.69314267866,3544.09663571502,0.88927614625954,8078.250741648784,1.9647750626616047,53.2813575383386,609.0172362199248,120.7761887767558,1.0
1184.8285117467296,15700.9050556838,3745.18394069176,2.202251373593539,8820.416620330952,2.686546046382454,-110.67508190218643,724.29523261295,108.71110364158892,1.0
885.3928421282271,14875.955262118196,3711.722409665948,1.7865244177523962,8282.312476738827,2.299598815295909,52.69891598939383,601.2467125829673,108.26123741920236,1.0
932.7941669726312,13647.905608615967,3688.803531037932,1.947108356085928,7427.063865109417,3.714610048833865,127.10165049475556,490.35510170059393,100.4264622609143,0.0
771.0989526701043,15231.43335099167,3860.457466587685,2.2211882662184848,8639.234166634766,-0.098380718226462,156.31531984021996,479.7953616788356,106.71469983130623,0.0
853.9632186260981,15260.523857862112,3904.689414657351,3.7471969231553146,8938.14089548802,4.1331346596060365,138.35679061745532,470.5428070208745,145.16340039678062,1.0
839.8562619141005,15011.634076032222,3439.637771195537,2.432446026303648,7570.920816726376,1.1734092369007203,153.64592983863338,490.242223829952,116.1512046953366,0.0
1053.8135018254236,15458.549448094034,3531.9194514233764,0.1594293529038875,8189.752722977012,4.575310279106109,139.32503646483863,499.83169079648985,93.77268609958172,1.0
858.783692538708,15090.447340264844,3688.934744211886,3.874410775847866,8145.572617420853,3.630828661275276,156.65916610810058,494.5463859833279,132.2420181903626,0.0
846.5382245788621,15194.866483181231,3423.2657487606275,1.951911472930158,7693.176159753157,1.8389935236214727,145.1593990012149,495.7933198600803,118.39847086966714,0.0
993.41707077844,14717.96723659933,3556.842671047536,0.8483022015300712,7683.596966910666,0.7855237077425685,137.86740284951347,437.5924829029721,116.21178711441198,0.0
825.4760965208878,13720.976798890037,3549.6338104725705,4.613549360691969,7305.666473707465,2.043052499405563,161.055003425542,465.0073178105366,117.18541035802318,1.0
