Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
1331.478179203138,15695.971059181076,3509.5181285127555,1.4223666988923436,8262.79424652113,1.825335320846721,-244.92723611452857,838.4673720022811,123.82507618256172,1.0
820.1022642357841,15187.540625150868,3562.315071225907,2.7197573188502213,8082.959046656302,2.0543382127140166,103.3112363233016,455.42884749323736,127.4439057947481,0.0
967.7950551149556,14135.76752870854,3644.519608373797,1.0323764820715544,7538.3833395473985,1.1011785310270084,120.55121887360256,515.9183182659093,95.86485320218098,0.0
944.6210180850516,15584.014814562344,3486.886696930229,1.9885390335489563,8028.689779880418,0.3230575372463384,130.78805558572773,484.8988026700339,132.02996868541726,0.0
865.8009588181067,14934.957428064585,3206.4039677536225,1.794949785021105,7183.126013336658,4.269470132110448,160.81483480318553,525.814017517349,113.24566783233098,0.0
901.2439916654956,15340.367893820969,3579.465127034616,3.757067733183947,8133.589951937392,3.84183005717308,130.76280441874633,468.7474287692682,120.75429829256188,0.0
925.3081756324334,15023.158368863817,3518.509878316493,1.6396445940206084,7928.869668654064,3.1454886648081564,159.5563501933305,540.3386616550771,111.9007563251895,0.0
908.1488352314032,15506.99975127382,3812.09985966691,3.368393949187771,8791.76409109386,1.877534847797666,163.73947106385083,494.8400899174391,118.6250554171276,0.0
865.0436589185789,15447.664598725469,3397.158175551001,1.878086968786047,7714.289532455309,1.2058083584394412,199.3324271562444,465.9648621976744,122.65798021020407,0.0
891.9846700324526,15241.620711438743,3622.757175926583,3.5522684866190977,8282.503620767391,0.9381346415065932,132.62932156119848,476.925968230735,139.85568204913136,1.0
926.6924524621088,15497.889127457054,3556.792926991744,2.703444652205328,8268.417364776224,2.604289251922558,142.62900438917373,491.9636749680849,127.04644921479763,0.0
939.68444883678,15764.20085641811,3510.611738464525,3.203834082749015,8301.29828610809,1.948597383350884,132.06321632567682,502.1732555515524,125.33377576937936,0.0
949.8194432986802,16303.541819393246,3492.2522958390296,1.8406110432023453,8540.412202362551,3.400408270037187,172.20416316825015,447.4510736488237,132.73403394889743,0.0
1013.5683398911164,15061.099670303009,3513.6546303482774,-0.6635259989426636,7933.95642650996,3.740199560620129,162.7817706817846,448.7328124213855,114.64548846739147,0.0
849.0800478297695,16049.163483119664,3656.296546427895,1.412958908058752,8753.663739119547,1.3603891414453089,139.47513564196825,450.2923744930618,125.96697783374908,0.0
1009.3379745969831,14904.1235785406,3845.5409443452377,2.787601260699172,8584.266875200177,2.6587322960106627,178.7866764604418,480.7680167462786,123.445901446613,0.0
1020.5158452258552,15010.733767690408,3764.3814707656898,1.076000282907425,8475.919208653593,2.623277774443048,91.92703487862988,555.1855424121444,125.43739062564704,0.0
921.3843886081056,14939.684739758706,3431.5966875503123,-0.0719276996808777,7674.665808100486,4.768918944769133,115.88238706581902,472.0492419677853,122.14563149097118,0.0
1064.8031647437524,15293.971728209224,3654.126967398156,2.97235594369088,8382.917179601145,2.733192537542966,-17.69240355891168,677.9249085252311,127.120463819564,1.0
886.8735637833557,15368.117115950916,3742.192141055706,-1.4001502588664154,8514.421692286716,0.4295702415803057,130.45029631178093,501.43293631370216,121.34493540880966,0.0
1057.304289265232,14860.217897071418,4247.718513567261,2.5655430082659034,9468.30340155507,4.253148025611519,113.03627083670148,603.589023360084,119.1737908608981,1.0
897.3000487340782,14547.859124659515,3785.7625904543193,2.4449866837074463,8261.211126800326,4.145037125443545,143.84936871066455,523.2770854736339,112.35396146631496,1.0
765.0106106371584,15218.581878561678,3124.236111528723,7.340640520368765,7131.966460688853,3.110974487805021,154.91459237269467,524.6815649142267,138.5156707168053,1.0
990.0252414215915,14065.888761558494,3557.528971518702,0.8512721501035372,7505.971016910546,2.048908618605948,17.185811650489782,584.4755859743276,130.26785211254276,1.0
931.8339693819364,14337.151241133875,3602.2211457456447,2.2122794262061145,7735.218147976501,1.240196044621633,141.88835470117604,403.8797530896145,119.13531893865697,0.0
1015.0818456588504,15562.5076560768,3181.634162338303,1.4337148479979245,7427.130901533801,2.913684499268929,31.188213383230902,595.9773563104943,113.76152199198994,1.0
1005.58912490468,15012.097478181458,3351.566673305686,3.358939717367152,7392.391150410206,2.987447977201373,151.68135501527013,528.3288097771757,124.65744890959014,0.0
