Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
889.8485928838629,15970.743617025902,3527.4760343232533,3.164329833567164,8264.552133221037,2.6917329031987247,154.9663873367446,525.7204681227583,111.06944699411972,0.0
1179.3244636736167,15404.661016043356,3536.0797803061578,0.3648146925046491,8170.816551195213,2.564993113134684,-17.583945846986097,669.5212070889129,120.48842554063592,1.0
884.7158080585599,14987.104350567864,3144.9623119657667,1.927746415199009,6964.03052592204,3.5077148436111614,161.4723049716866,521.1155666713584,120.0606020236081,0.0
890.1776841647466,14703.994554881028,3488.144537842062,3.2493764776448417,7558.8133906461,3.2643305837773275,155.60338325274677,473.9560951903669,109.83243211870824,0.0
737.1311167710411,15593.613250844135,3511.4916744356674,5.39633572476145,8090.323568720738,4.100042969416327,103.467814653103,545.810773371923,108.00152895887436,0.0
926.8404093178656,14382.7579393155,3537.560772981435,1.331425823343079,7631.982044011472,3.412869504918238,117.30656157194151,548.6360088967291,125.3120844860904,0.0
982.2962720667148,14645.220302331889,3692.45137023456,1.646450874923673,7933.06124545984,3.2473480062302222,158.3329863303862,510.7582839389998,127.99869366819564,0.0
1130.4852295313117,14177.07499724555,3818.4016781542377,2.4425952903488586,8120.065044120133,1.7748751362250217,-98.2659447814055,687.4819794813628,121.47745633317535,1.0
919.4805466059368,15503.652741424816,3647.184465704454,1.1488925388490254,8418.089449409903,1.4569829780277033,174.34869869343484,513.4270006385834,143.15432897718858,0.0
889.1353934289059,14986.577434753352,3146.4963454008853,2.577318446055108,7002.548852585041,1.511008049043049,161.10435678746163,524.0914984487116,119.75669836048068,0.0
891.7980672606128,15444.715317608105,3303.303234854465,3.234005591375708,7530.342123141026,1.7986949614742174,116.96115243557688,462.8305440200343,112.02794912793028,0.0
1009.882839406431,14903.08299826922,3845.577541304393,1.96958333592368,8437.606273614623,3.3103553352194224,179.2403213194689,481.61235324221786,125.66939699299016,0.0
1034.589787560601,15425.25117654891,3795.253793943234,3.3735167752475004,8781.411457548687,2.6379782932652818,128.07754907249966,502.0308762188203,113.21661008516008,1.0
940.671459223032,14766.618472417282,3572.6465592377667,2.722784092326383,7913.386301558767,5.364461400202425,164.1325819968759,500.3560230754173,95.44910912648018,1.0
869.4384008694802,15028.30677591751,3572.2171509574714,1.029421298359371,7879.524172149761,3.480524597421775,142.2408412711796,536.5704174546047,131.670388192117,0.0
989.3488428643084,15466.408511493037,3591.946252908008,3.105168179400975,8333.176214820289,3.799622946770128,63.95026366624917,603.8327127519923,125.17872891855174,1.0
895.2206109273535,14968.688540782428,3536.445576191538,2.388628287208475,7940.392855715846,3.37716309759765,135.53091927530244,490.5043857788097,126.70634585396702,0.0
998.9528608115456,15633.473227725182,3286.142358781886,1.639838122757372,7636.718133182054,3.388653565582909,140.39744474751794,509.9104503451439,135.99190441828785,0.0
883.1345648877804,14982.835150479195,3195.575912605859,5.124872041995572,7181.818066412353,1.6267241534768528,136.6611311598822,510.68126133440256,136.05828039373023,1.0
866.7756360423483,14680.801206639118,3884.332818154375,1.8878899037821943,8365.58479941393,1.4362085982606465,119.63099575399096,470.2938207868276,113.01001480610758,0.0
863.1842200347809,14490.289087528145,3607.860157973482,3.1932251665339564,7708.529212936757,1.398691347812807,154.71125680006455,521.7498943512782,131.1517769641157,0.0
845.6221791883479,14908.342816693066,3708.943082890189,4.337461642515584,8231.923275761163,0.8076295275363095,115.44595101227982,540.2872917498227,116.0736842915355,0.0
956.8986458206824,14913.665653185562,3526.491967321676,4.224251165186777,7817.93787451748,1.2858826777755314,144.48073393009935,506.7633420762043,124.59889486222453,0.0
864.4377846528714,15123.0869974692,3792.440667192344,3.844834948911316,8603.011521403494,1.8664549233212568,104.938347750157,569.5772523971144,137.09123186035322,0.0
769.8682900561517,15231.615235028725,3860.7385211699625,1.5601722094266908,8644.376700594656,2.604287091379561,157.50588629404547,481.1422521616718,105.7783293023945,0.0
1028.2884152991664,14945.738590518164,3919.175243280124,3.619378461449767,8614.913518095525,2.6341238748807574,129.639693569324,492.3851425585388,125.49804921415792,0.0
998.015313666894,14735.431446943903,3815.685189469552,1.2334823446524996,8433.865129882159,5.36780227105189,133.70254156226048,533.6152010608855,125.291284813018,1.0
858.694047811927,14912.2590184177,3501.9431231719955,2.4623188286717883,7833.282438076116,1.525521415910319,154.73524073950895,503.7978001835106,132.40091019144978,0.0
938.3041976506696,15301.526963559369,3886.9839070800217,0.5332788478368027,8774.313306239705,3.1704259158886643,151.16404001779162,514.6222177065621,108.22509833177932,0.0
829.2770196725496,14711.75033247648,3000.736336759541,2.283307821285037,6486.163362314474,1.8585980670605573,142.75664433741895,475.1645348434877,121.95104426965916,0.0
849.7095282699819,14674.53750482602,3860.035579537802,1.887011208380436,8411.66917696071,1.986352766421884,140.52869073028103,516.2352896144583,114.36611340927728,0.0
898.7548941192523,15287.313071332415,3725.7329860685886,1.9448591906365145,8543.466986733103,3.619809899192642,179.01347123061842,501.1897776919968,109.74321170875903,0.0
872.0542231436835,15100.173519131218,3826.463359157448,3.334637186209501,8632.370946768551,3.915849990595937,164.61127565270377,503.1302338542811,116.87786096438072,0.0
933.3381143690892,14775.501104092578,3232.215991286759,3.549795841784663,7074.096121661123,3.785757196259203,171.72181704352172,473.0334618225336,115.04820189145026,0.0
932.8576239201168,14228.64636194146,3436.573516378164,3.84210161076158,7334.668389203777,2.4547827643970326,106.60989493333346,543.6750723555765,119.34896936249888,1.0
862.6130960899328,14479.512620438509,3575.736057004676,6.575941625407384,7766.237304713433,4.235454553801547,159.2129200889569,410.64498954712127,139.52572951771737,1.0
877.6033032673938,14327.892595206844,3258.260827043383,2.35297100074055,6841.5418379962975,3.1009623627907525,148.02726588562564,462.89789384094433,123.4857500331666,0.0
950.471367954648,14468.095831026963,3420.9667712126734,3.2724667213227754,7312.867793168083,2.4435700861571177,114.54620895643907,521.8450450741294,117.79074681610832,0.0
903.956445505846,14956.151876764585,3327.4726452602285,-0.3039030854995461,7304.431986592997,2.2878310964664355,166.49242907967516,491.01003849936393,105.36807226979673,0.0
935.840457826418,15068.731754527316,3595.365468372008,3.261033055638656,8008.803395138043,4.811692545149912,181.01955440632287,467.6416923461086,126.08236756243396,0.0
849.30043454677,14916.443705459653,3685.5992327084273,3.4895387337217327,8246.40502133708,3.7996920824230607,114.75207407565868,541.1575486629796,119.7952420599111,1.0
917.19077594544,15201.309051117843,3849.375416504655,2.993171279766083,8698.335817773323,3.042357145528786,141.10193872553253,442.060320148101,105.0030349595284,0.0
898.255328777446,14386.052138212504,3014.9085128754123,2.385467933961818,6505.894658724959,2.7662600628297382,159.95234448417955,509.7311411804785,110.64246291670106,1.0
945.6792152246612,14571.985312436502,3325.301512533189,1.5099162103816757,7268.436720008476,2.927928131982583,167.4141558248215,507.5908560576418,120.45093166124492,1.0
870.5487204798642,15021.341473145185,3352.7206952189545,1.807689668199988,7422.153162673913,2.337503773363838,130.33735703704176,482.1512273390461,112.1030059959581,0.0
890.4211477751102,14919.59327479859,3491.0429689685016,3.30922588216313,7644.76724490232,1.707577358531983,155.18889264590894,485.2540176144737,135.3325104072481,0.0
969.0920647223414,14214.277054883732,3540.138316462991,2.638914917111652,7548.076026422193,4.429497915372341,142.61374752767006,534.3198329397782,119.14995050001912,1.0
931.4119098253624,14756.284885889983,3638.865931011423,1.5213622177518311,8054.421350934576,2.567673980295339,33.48223047899759,586.4652446664338,122.61009008302013,1.0
889.1461246924853,14600.391822079902,3981.8875455708353,2.6272046840117347,8620.281224353665,1.7206908535532488,175.91439563321796,504.0044995440262,117.63617447202104,0.0
947.79736969286,14753.48967777689,3928.470902090245,0.6157518047219843,8693.798235515294,4.653425909749007,134.2687445984616,523.6835269163477,112.28893082814564,0.0
881.3144908390619,14869.73704743568,3571.825559432292,2.690548441564663,7966.816027210201,3.441180892664568,151.17458819987814,493.6121796803418,113.1831414562815,0.0
1094.4996942872308,14791.353472565746,3872.264978277432,1.00665313198387,8591.406004970791,2.486970649680073,53.370673567073794,577.3497533174227,142.96072082110013,1.0
857.5626970206685,15033.531242472342,3846.66254251727,3.7474896468843486,8674.33822682722,4.036259051906551,154.0036100728195,480.3521937793148,115.91585028742648,0.0
983.7606078894808,14933.165137950757,3596.0230573581903,2.6092046706951244,8055.000923311261,6.2820486042774215,127.19104516765256,584.1967612243071,112.96503042327832,1.0
838.1411023009322,15231.3012160648,3639.252934128184,1.5957796914104467,8194.022183303587,3.659677037594956,134.1445332640229,523.339423485748,127.13746527131804,0.0
909.639519889962,14433.343798787486,3384.2425438003847,0.8144491787976216,7326.89041997311,3.949907255431176,152.17066989936015,490.5733534206346,126.38393598773024,1.0
998.5827424273332,14142.6954696773,3717.822289800009,3.942524838505826,7887.004268252978,4.417616532047232,120.2167091603504,535.7010318609097,95.74990661765878,1.0
968.1317733134506,15089.830698103116,2939.101853716294,2.736243934379811,6652.582406558985,2.2043933258310444,180.23045568579468,419.3064465052211,109.284696283607,0.0
1019.6394094853546,15808.391578864048,3425.332343412272,2.2071094732977588,8122.349245861383,0.5115169723977772,72.99265872523551,612.155385383652,124.44650330559466,1.0
919.45051068498,13717.895952261191,3399.6858243918427,1.963835593979138,6957.005318869949,3.691832057801476,145.54825799631544,506.47271173061705,113.37202138307156,0.0
978.3285142768846,15419.117237241971,3845.583425550748,0.1096085977270102,8720.885910198062,1.0657419364831864,128.01404318635224,463.8743543314192,112.59382793572652,0.0
909.367124976146,13933.782338852256,3527.402630284564,2.1438301308836465,7372.509070782008,2.1339643563951367,158.07412900720627,562.6054285502612,125.9758391156046,0.0
1016.8787626602629,14933.153619789102,3736.912012252013,3.0311205296500194,8370.582171389176,2.5602545976559643,97.93725026700317,515.7146405216268,126.5773139721984,0.0
927.5729087593362,15477.364267436771,3379.093362338725,2.345432065833222,7656.640777483784,2.9835106836989693,176.91529800274594,514.0753149458608,116.6170904661715,0.0
1000.1704049185312,15296.717220551542,3873.279813749017,1.5059898730403327,8887.269904048388,4.857276462560875,160.80142461868593,465.257985074125,132.81014542598595,1.0
954.811836091842,15234.02991902336,3717.9951757802633,1.8233068174989853,8496.007461993157,4.188078357032189,137.43145631936008,503.0940690456076,107.22258699421116,1.0
909.5871645072484,16556.41987222438,3668.709678551982,2.344386922176634,8919.771475953683,0.7193770037278917,123.59000259194644,514.2957966169337,122.99451281616368,0.0
935.0735388727594,15618.388509861108,3423.4499965380232,1.455128828968707,7960.1634449007615,-0.6053129483709294,171.9731183919684,486.8406450530997,123.79813102724712,0.0
912.967422979788,15740.984738632942,3751.736217557112,2.949978535723373,8858.403381591446,2.955266208741273,181.44117584635487,495.4754473182436,114.32271606169748,1.0
963.8453613323786,15767.76542323738,3430.4681532893687,1.660068383496042,8113.622569942963,3.47433492360873,132.65265384954915,551.1669289577808,121.9027724419042,1.0
948.8311872271934,14343.343611235405,3360.472379401236,2.190420989131316,7230.061505072661,4.443268080306093,143.90789535530263,413.3811891279444,118.41228446153616,0.0
911.288092265254,15274.236296253452,3660.824847479149,2.1645756103450844,8387.445563938878,1.7482750019068358,132.40508173578445,504.13999953415697,134.37997517554265,0.0
955.811276832354,15165.81515618657,3625.782486599626,1.7207985645182085,8066.731823184847,3.073516808576088,126.25014494601282,506.8249384011379,136.62999384277356,0.0
1042.041229413779,15632.466927610018,3284.8891237790613,4.896794916844144,7702.638088251302,3.4484464310494563,102.32079025780672,550.0136558897505,133.95320360938967,0.0
834.0630024282826,14839.17315005886,3537.0641277178,7.300945581730118,7873.06605510995,3.433380842727207,164.13627798251983,468.2396411955155,132.03524207427515,1.0
941.9175095106538,13733.71898677297,3916.0773223205415,2.2172664468200627,8010.874400534714,2.2330233416155982,155.57122624825277,485.9886301900966,145.30063356639172,0.0
946.7231743776964,14744.301020900815,3131.739959812898,5.142357535088868,6926.29750299978,1.907040008173999,146.77945072437225,499.799544585175,129.09305152341986,1.0
835.9995628957105,14453.867682604823,3557.202430693554,2.077270493228865,7646.745438124541,1.3238892455650286,133.06717783869814,532.7668161144857,106.7499007640256,0.0
917.1189265610482,15744.58184500392,3359.1934503948137,3.4410485129959607,7893.697609781633,2.668009289406996,157.13249031325918,547.4842187149159,125.67755743961672,0.0
951.5089334883392,14898.72667118025,3724.699348122565,1.2241656225147113,8323.9916280002,2.685107064267818,145.44897135117142,517.068841477078,124.03654602147286,0.0
975.6729655779444,15248.836252205463,3796.97351253772,1.899370089346906,8611.092332130387,0.9269607370538148,159.07639923091094,552.8693108607134,104.00588055160344,0.0
918.6334405364108,15467.231320928784,3251.463854472282,2.6221231419435043,7543.671535314226,2.144684686448611,134.23014984717895,506.53487412956696,135.53446686439432,1.0
859.5840670142012,15231.59609032903,3674.216504161639,1.950969813936315,8306.48367473142,2.2259096920955166,173.53720480306876,480.0471051388796,128.7669796921666,0.0
923.1813542722604,14210.5602935241,3349.9570181932827,2.166687038961337,7140.714928162477,2.892193665084639,127.30162393067036,542.3776812754892,133.07171463300287,1.0
917.8946756745725,16322.584078041536,3539.142971006273,3.9720876639387015,8561.211480593714,0.8609145190035461,160.2752482594289,483.2731778880118,118.68508078857562,0.0
861.8224365761465,14743.201878172582,3374.153987838964,2.338726693167062,7432.027511566188,2.312721927548885,120.1612067242568,529.8853899518763,124.49742082443608,0.0
805.9966047262891,16029.729075583347,3377.3513886379565,2.108667260110116,7978.591840085352,1.452427555202818,166.18214219622328,510.4790482173055,125.092075383242,0.0
1135.686143338411,14587.269092422344,3615.115606091041,1.2331490128121738,7910.199621939827,1.9616677454206064,-45.874771954703874,660.3015626815071,126.08229239077292,1.0
922.5691864806408,15716.696649761545,3360.1127393153206,1.0826454323041872,7747.208315234427,1.2832773278645204,134.87207548473043,496.6718267954011,120.04152632578004,0.0
859.817051839033,15117.821812209382,3492.133043818906,4.244322865010129,7879.421681321653,2.2870665701320965,167.7970925406483,506.7475921673961,127.33534571088586,0.0
910.305644562911,14633.586128974352,3744.101642865389,0.6332810235308953,8202.008189815802,2.1038639985127947,138.3506077439007,494.6064722441487,142.28201227729377,0.0
862.5300414673308,15019.778945811278,3252.9985599845086,0.2767567156586199,7255.6089133784435,3.35666930865154,182.6653061575132,470.2682478481478,108.93457129492894,0.0
937.2301731132392,14845.852855122774,3526.999320071099,2.542704759897904,7795.290461842411,2.5908089331578408,129.63440114805195,561.125759396657,128.39450079744782,0.0
1236.2707307378992,15160.732572198409,3311.128776343531,1.4311078511071331,7529.870683538224,0.7110753331730607,-119.60249133200917,770.4678080444603,118.09092658744552,1.0
865.0459772120892,15451.786371202012,3448.946118175095,1.4204394673250844,7993.856793574201,2.344843452493069,141.94139224403065,502.53864113940216,116.18986023251412,0.0
843.9052614412319,15229.100149364956,3428.5875584842056,2.602435037926588,7808.649058368834,3.1401227954082644,201.4986561477854,484.6196435991288,121.21190550648242,0.0
908.8135955456638,14166.407044767087,3594.7469953825234,3.388082823258845,7638.697373931343,3.206985658317796,117.00723819053268,487.6022576592467,121.61183274805045,0.0
931.8651159757048,14995.75183478296,3571.6272948009973,2.101917247124732,8033.885483875943,1.536276642907657,101.6274688756622,528.5053687748414,127.84437591297132,0.0
954.9592009822288,15166.007118493691,3627.08875282348,2.266426829139332,8065.614544983434,3.1696957460348623,125.03582173583618,505.3212447960669,137.90787512228553,0.0
910.7962581992124,15700.175128154538,3747.223341864932,1.481830024893542,8613.013980976473,3.1292191198166,137.04621627977866,479.82577645709785,110.32138489653931,0.0
958.307245281604,14099.394602553391,3417.298988395818,3.036183979350951,7108.026965736933,2.431280565036735,117.46745974754371,574.3439722432987,130.5497510156825,0.0
952.4231678745844,14126.698388525436,3129.453198612309,0.1550745706371578,6631.3262186703405,2.0330936524172967,109.506612325991,566.4676034617747,120.05123980940812,0.0
1266.6271601990425,16214.910065738562,3633.2642369367295,1.8008377804502842,8836.957927048996,2.3296225910708275,-182.7614723685058,777.4821692200522,121.96878408587568,1.0
936.94875177517,15166.056906685477,3830.600664070011,1.5118703766890933,8714.266148710945,1.8752873973058188,71.45031949270424,548.2584625452529,118.30249396008412,0.0
954.5948261161284,14584.45167413354,3359.073109407731,-1.555143903566659,7348.535915105781,2.404243053462672,121.12602010767642,507.6449171093501,116.52960061989558,1.0
926.649213479286,15487.5696176359,3154.6120293267486,2.6546272477751094,7200.340670394773,1.714139234244008,152.53044168030056,526.5527375712926,130.07160461680613,0.0
872.6996963230889,15673.659235028472,3516.426956057868,1.2993693395137786,8267.291675117918,2.912646155466834,151.73832016400084,499.6870592485154,128.12011548872957,1.0
847.1197170133029,14380.84435625684,3546.2231942262006,2.544589432837041,7473.710562167176,2.003742937080805,150.86710136209604,539.1570368545094,124.61392490080485,0.0
889.1735654721549,15361.07629173443,3340.7206303588764,-0.1098569256892205,7555.154816936404,3.471454342547686,187.59245014412903,485.5440021543341,111.74145885075583,0.0
909.9577512267906,15314.942179261336,3166.973201014733,3.643883833073125,7275.301718521623,4.123106941430848,147.21346422447712,577.4384265180397,116.45993984417308,1.0
938.651350676044,15318.347925599292,3444.243449680632,3.637682537376475,7914.017925401138,2.9748509106680765,129.71016672545923,537.373864351966,121.982461886407,1.0
856.5081973180007,14944.31443999688,3610.531800530465,1.9887159435529425,7951.901456788123,1.6982239369370256,136.1597660894697,479.9767151449638,127.86342576720644,0.0
903.0312310177432,15248.912800788145,3824.2704547932544,2.6952102159252305,8629.305171215072,3.0463781651551534,170.20026595506886,559.4910844860544,117.22929220892946,0.0
935.0926853631132,13648.60465211144,3690.221698966212,4.308682634023279,7513.404296110461,3.930121182594565,126.35987569302708,493.1731657345531,100.1897851897494,0.0
930.9320406375352,14939.105714753628,3816.637776080405,4.424830428175525,8552.573281768102,3.769529170744209,111.46686038589807,528.1183180789776,132.85704274296168,0.0
891.7764369794728,15242.27176877434,4137.008577134713,3.232215293160948,9458.611356365658,3.689311499024525,160.99078091379178,498.15392578974,106.07641662449856,0.0
848.8271003149016,15137.49827252999,3180.026345921652,3.580619489712264,7202.5948814540825,2.10010815793424,146.64296485835766,509.7172376182795,123.81190928760968,0.0
990.8861437387318,14692.839005513875,3790.902453997217,2.939483713128164,8342.335614453796,3.941927490086428,141.76735021720978,503.4797845216637,129.5882673728513,0.0
953.52759302246,15116.925039312157,3492.7096417749194,3.617561177573612,7919.854475819139,4.221526934755316,81.46513978411085,590.6465762093119,129.2040660657264,1.0
1230.542232564503,14381.411683948672,3213.668899373686,1.104154999786127,6932.56431866928,3.82511307436452,-169.2948183499548,815.9129728940075,125.74210467049456,1.0
873.9543515830326,15523.83119380747,3508.6304758129227,2.402746259359136,8047.556462932301,1.7925977958521666,156.2531866409042,544.9423063867386,122.538065242223,0.0
951.610302937798,15236.86209885284,3657.509892948843,2.925982650188072,8359.346079607729,3.19039329672067,140.1423372572248,503.54020571404186,106.7277319164291,0.0
916.736898668892,15429.174070689212,3532.548694883425,2.831746312581747,7975.342974411311,4.757771230716882,132.68753695124892,513.5777384556386,114.60356772428432,0.0
983.756827150154,16569.570258973683,3746.2830419982174,2.61662529874584,9166.82226348571,3.0387887339719994,145.94892423416022,530.4205656648674,115.24914184710882,0.0
1006.6096716788282,15710.946890578864,3659.020797810274,3.219293573740421,8623.002213888107,4.313146056127505,141.44043208664058,470.5288315583623,104.75597776501978,1.0
957.892858721622,15803.473788117462,3053.5392230563725,2.230582852364408,7238.479060883991,3.712434231597664,158.376786396187,565.2248246154743,117.4536044454358,1.0
978.2277308618068,14797.491472648602,3752.383245144127,5.902754538152413,8328.878860819457,2.808275208593204,159.85918348052945,473.8338801779335,156.32936488441783,1.0
