Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
926.6924524621088,15497.889127457054,3556.792926991744,2.703444652205328,8268.417364776224,2.604289251922558,142.62900438917373,491.9636749680849,127.04644921479763,0.0
921.3843886081056,14939.684739758706,3431.5966875503123,-0.0719276996808777,7674.665808100486,4.768918944769133,115.88238706581902,472.0492419677853,122.14563149097118,0.0
934.4051029901992,15604.061443989196,3591.6728788094606,3.088625909676792,8406.702643147857,2.3768587423566108,99.0998598806865,566.6561605061672,120.22285578539716,0.0
769.3058864404288,15232.051510585929,3862.824611286135,2.823567778106086,8684.598534027293,3.297927870698085,157.10751407766554,480.3538646059075,105.20368612708432,0.0
897.0658328378054,14696.663641096722,3565.9788973434365,5.434206790586694,7861.198860825818,1.825959979046297,137.37268445084192,550.0460142054292,138.55746459045673,1.0
909.8814928389914,14596.06065874615,3569.725228681714,3.6638853430433778,7776.510951454543,1.494084899597749,127.16531796679072,458.01328107038455,123.26865488119,0.0
963.0238626312196,15204.49022186876,3136.410615413505,3.411392589699812,7153.128680073002,2.1047938643399724,84.05556001170196,588.6334591141896,112.12401687046102,0.0
884.4640152545219,15300.797765915138,3526.2583412369927,3.733372660857979,8000.113236527662,3.1242009625016243,124.23452284186172,544.8832885071763,115.07539401581442,0.0
811.6551232343003,15176.201022274508,3932.8744065505134,1.4962565533515255,8849.955378659057,2.528099050049651,128.26333353918562,502.57510646167486,111.36849089432512,0.0
937.9029646544628,15459.821977137171,3687.546335041002,3.3494565533676925,8371.743729729415,2.642572095061937,126.51313823942196,484.9822838570615,126.9108753844154,0.0
979.471084490339,14595.116146916997,3677.1356878774873,2.329565086087116,8050.233367881817,2.6893250810423246,115.49032661710469,545.0275996834913,116.93222661493192,0.0
1180.3462053391686,15211.23743269329,3731.639822108149,2.9770232565561594,8514.42890210706,4.165979943634472,-53.573958598624216,682.1525651847767,124.1006306942473,1.0
1166.0863777733837,15412.928869799667,3614.5280682125263,2.163932603564299,8356.56960198811,2.5748841822789754,-131.58407689061676,738.1871116818112,110.55220175842486,1.0
922.5944829268578,15192.943899948696,3121.670051221989,2.6710481241306674,7046.519709258477,3.0124318500706764,128.02005201983084,476.5136894568534,127.86753478942916,0.0
929.078660287791,14997.473217780562,3418.6912434440137,1.088002413051059,7602.315819634991,-0.0819977698991962,156.9161154762598,485.1963504694991,103.09651139952396,0.0
1072.1651400894043,15424.0070242578,3591.7616066495943,1.6175199398307043,8309.903437563422,2.719867783692718,-20.93282075522515,635.4928999460923,124.94282922790208,1.0
975.3889293307396,14784.154905079027,3248.264811210133,1.7891129541902633,7203.427521247184,3.175136003113139,83.34401576146821,562.4578484605462,118.1553695481608,0.0
984.2469262042706,14576.071011439532,3818.979344351942,1.3132053598796916,8216.259403299417,1.631417537364844,140.81428057336674,510.6056128197874,110.96515801598542,0.0
992.982126585514,14853.320147826696,4147.712912277872,2.267388059212718,9139.44410728457,3.672049636023928,111.66919690005668,560.4707613442168,117.9868560453494,0.0
853.342527795938,15168.624649529276,3530.940839864478,4.510088374930607,8033.92743893969,3.473630078634571,131.83961226106135,518.5694754426353,112.66228325288668,0.0
821.0882332214668,15755.79041303028,3384.9967700961124,2.575650871256824,7859.995037159469,4.108476476834008,164.5914644413737,486.8470963586221,126.09511756858888,0.0
