Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
865.8009588181067,14934.957428064585,3206.4039677536225,1.794949785021105,7183.126013336658,4.269470132110448,160.81483480318553,525.814017517349,113.24566783233098,0.0
865.0436589185789,15447.664598725469,3397.158175551001,1.878086968786047,7714.289532455309,1.2058083584394412,199.3324271562444,465.9648621976744,122.65798021020407,0.0
939.68444883678,15764.20085641811,3510.611738464525,3.203834082749015,8301.29828610809,1.948597383350884,132.06321632567682,502.1732555515524,125.33377576937936,0.0
921.3843886081056,14939.684739758706,3431.5966875503123,-0.0719276996808777,7674.665808100486,4.768918944769133,115.88238706581902,472.0492419677853,122.14563149097118,0.0
912.8573903863618,15167.737448200887,3614.002427487193,0.0458481457702431,8066.209709714692,1.9693687198032253,139.55281079628045,463.8605120787836,118.21542075923335,0.0
967.697365257568,15129.24623837429,3655.3307810121073,1.0548980691158476,8216.554001053362,3.6355588754881376,136.93777686440748,492.9608398465693,109.080480849678,0.0
855.0406208996785,15452.054412146004,3687.539999421689,1.764456697811725,8491.45474070424,1.667757172776051,142.2158787409853,492.8135897928397,116.8065880861687,0.0
1215.7586310873198,14383.31567978053,3546.800681606089,2.7215741651149474,7652.213078520168,2.733607163016688,-183.20390106688944,866.3957917267628,126.34289820242893,1.0
1013.3204211150831,14829.425409543825,3853.441707541576,3.647382364567946,8571.648955801948,1.0966698225002238,138.34220137426837,506.3745253186755,131.95907815796355,1.0
873.1244134768622,15080.531808591157,3417.2268337206447,2.9962533576085204,7710.7145952281535,2.847346768019724,178.19990896472598,453.08054860601845,123.17394336164875,0.0
801.2153146624458,14572.53406679954,3546.364832029219,2.7779195541920183,7751.928349206842,1.875947119095476,163.84085765221977,513.1444618847576,145.35451045075638,1.0
926.8404093178656,14382.7579393155,3537.560772981435,1.331425823343079,7631.982044011472,3.412869504918238,117.30656157194151,548.6360088967291,125.3120844860904,0.0
982.2962720667148,14645.220302331889,3692.45137023456,1.646450874923673,7933.06124545984,3.2473480062302222,158.3329863303862,510.7582839389998,127.99869366819564,0.0
814.9212709677565,14249.804145124734,3480.661419545442,1.0092706611269575,7279.855580737211,2.3922986188377178,123.66502793508768,488.57108254673614,115.07185457247547,0.0
1130.4852295313117,14177.07499724555,3818.4016781542377,2.4425952903488586,8120.065044120133,1.7748751362250217,-98.2659447814055,687.4819794813628,121.47745633317535,1.0
885.4518930823125,14587.3703775403,3572.151030321789,0.5401705480339182,7816.243518572419,4.8548991628695335,143.8299775599257,510.6089091005202,141.39061579826526,0.0
