Temperature (°C),RPM,Torque (Nm),Vibrations (mm/s),Power Output (MW),Fuel Flow Rate (kg/s),Air Pressure (kPa),Exhaust Gas Temperature (°C),Oil Temperature (°C),Fault
967.7950551149556,14135.76752870854,3644.519608373797,1.0323764820715544,7538.3833395473985,1.1011785310270084,120.55121887360256,515.9183182659093,95.86485320218098,0.0
891.9846700324526,15241.620711438743,3622.757175926583,3.5522684866190977,8282.503620767391,0.9381346415065932,132.62932156119848,476.925968230735,139.85568204913136,1.0
1009.3379745969831,14904.1235785406,3845.5409443452377,2.787601260699172,8584.266875200177,2.6587322960106627,178.7866764604418,480.7680167462786,123.445901446613,0.0
889.8485928838629,15970.743617025902,3527.4760343232533,3.164329833567164,8264.552133221037,2.6917329031987247,154.9663873367446,525.7204681227583,111.06944699411972,0.0
839.9951165600413,15483.038696952804,3718.2370157309024,2.5388884085763466,8514.544963892673,2.9223613080107587,164.6374528801105,462.6837307335076,123.9655264917581,0.0
979.5936136793072,15163.519731834178,3416.6220970995373,2.310902499442297,7771.202487838424,1.6890740561580402,71.7979537039618,608.0976231225669,100.2330663204442,0.0
946.8568798880824,15211.024331810717,3730.815211352671,1.505543911596091,8316.642296303307,1.9951525198875315,161.09739162706398,469.6253137823763,125.47585325638414,0.0
935.7150239522832,16379.526742757873,3483.894612662328,0.29522357988554,8422.726838612974,2.2680296234244666,118.00789487035132,454.1938080175551,140.78300523106847,0.0
870.7540666925487,14999.299073953933,3606.14060932455,3.458814071528471,8024.189415820124,3.2502374705596564,156.966715167864,507.4983024787308,123.74386567245092,0.0
918.8210910830428,15195.187801218794,3532.826301175206,4.193285665620111,8052.293867316359,3.0430082287282456,151.87808408016355,509.46427091109257,130.4561596125088,0.0
910.500934865932,15719.27311500904,3671.6449160944494,3.5542991682825624,8657.338382613463,1.0342895740177964,137.36509203851517,480.6515926078934,117.89623623988165,1.0
923.267847554947,14469.03046208556,3002.242490687789,3.01214391873934,6408.417851169873,2.175401323441057,147.25403768624395,468.1163617517968,117.25986221588204,0.0
960.2952723893768,15905.390189111373,3345.5869784647657,2.0795370211786843,7834.26424161998,1.894570145751548,142.05375908664053,435.4672263452853,113.14936636573262,0.0
946.627714397581,14596.183495292882,3676.096656796127,1.3376551697183137,7931.843267920207,1.234404274620809,144.70633063624203,513.1046155222762,119.1935182300657,0.0
944.7219431337892,15561.182172841876,3779.5982281594784,2.2484916374055777,8725.207707942911,3.233061014080585,161.94017618033368,523.8905040612192,136.85884332605627,0.0
850.5711151643576,14614.760621169467,3954.713230830048,3.2199684234552954,8465.842994234245,1.929490526553268,148.17012819860324,515.2445301919656,124.47178897740169,0.0
916.2852298049768,13890.934164099092,3619.918361952399,3.945010008848128,7542.607146794131,1.0751280484269097,171.01204235376466,493.3537817900103,158.3949112396836,1.0
888.9473834876165,15465.005380048946,3591.0030745946738,3.0607657705490183,8242.764841314143,2.493126616218301,152.7962517096622,513.5513407600142,126.80802608988624,0.0
939.8404148577848,15006.924279841573,3353.5029967216124,4.772290657544575,7548.864831603455,3.7443844910012793,129.19159141515073,518.6274274557222,113.8946287029482,0.0
882.2400695852062,15000.133295824611,3729.707200970981,2.5555985046752445,8366.74002801821,1.4698209516388117,166.33866035100343,497.6634779651967,106.78306833214305,0.0
898.7548941192523,15287.313071332415,3725.7329860685886,1.9448591906365145,8543.466986733103,3.619809899192642,179.01347123061842,501.1897776919968,109.74321170875903,0.0
936.3877320730556,14425.580491378443,3673.541792783217,2.465809109709595,7948.945923035544,4.124063810468127,113.00654389410884,534.1126979330305,141.44398324702303,0.0
974.6592662228516,15528.446424446083,3749.200601985201,5.548554095322309,8732.88910236423,2.979136681369642,161.20297924753106,483.5842788760242,127.07315696240468,1.0
876.7130928666933,14961.705405655057,3655.202054305481,4.991580888938036,8203.208450199565,2.6296384886548623,140.8688916568105,508.68508106926816,140.68679049531534,1.0
932.8576239201168,14228.64636194146,3436.573516378164,3.84210161076158,7334.668389203777,2.4547827643970326,106.60989493333346,543.6750723555765,119.34896936249888,1.0
1319.4168234967294,15380.259439701938,3418.717686334792,2.8883387410105823,7887.114745038996,1.9569200340558128,-175.9809324029801,796.3004437186576,120.2278675898947,1.0
888.2063023038166,15281.473571014849,3190.43151042572,2.420125618534822,7298.54787256353,1.4945602781146137,160.39247305008615,442.21753458210367,100.67625982406348,0.0
956.493024956386,14745.896488992328,3584.020541933307,1.71085930743925,7871.94731314355,3.2837366785129145,156.32717624410787,472.5479673396901,120.4366936618379,0.0
903.956445505846,14956.151876764585,3327.4726452602285,-0.3039030854995461,7304.431986592997,2.2878310964664355,166.49242907967516,491.01003849936393,105.36807226979673,0.0
865.6790132457036,15398.229864783018,3405.960230913623,0.5984985360059036,7685.925914904196,2.4304363062490464,143.46954712578906,446.6033026850161,117.33507160940428,0.0
1149.9382023821113,15042.26552304996,3402.895953783805,2.176600336279192,7678.089672619251,2.5178339277288657,11.242132510038402,572.0094786783706,130.43638183177902,1.0
932.0578342012304,15344.363978570227,3641.3585837762894,5.605205835891782,8381.149722893162,2.914683940907319,205.78816793054293,476.8861084154572,133.02559909076172,1.0
917.19077594544,15201.309051117843,3849.375416504655,2.993171279766083,8698.335817773323,3.042357145528786,141.10193872553253,442.060320148101,105.0030349595284,0.0
850.0906300977063,15046.432704036197,3490.079670119234,1.2409833139273103,7727.324573894789,3.5278223031692697,163.626444981957,536.3037802338673,131.57996919535807,0.0
860.4087076660543,14926.963382600425,3359.438847339911,6.154797165084526,7521.933099049233,3.664155962151305,168.5449148710834,523.0737529931719,144.30262494969364,1.0
906.2254891289076,14763.056096217351,3610.758589675306,1.5651156628952831,7899.924244494586,2.951500130615526,165.09637729806624,477.187185285872,95.34245800992304,0.0
854.7015050806837,14866.904709743236,3787.565508438384,1.2016028109046768,8446.406324379544,3.62911429158229,125.1782358046111,471.8421998911744,136.14533958747444,1.0
990.8981305049216,15462.674411991784,3556.004069235257,2.2606199755510503,8058.100570245856,1.6814708435622818,141.83198967407645,458.3808448546183,95.26005915251704,0.0
950.047026920016,15622.84432692102,3412.356842573172,4.931841182090988,7996.60796091366,3.664984648353117,127.32233392267484,509.6963617282231,127.5630968686187,1.0
968.016720820064,15325.656014725551,3614.189284837217,0.9406001481167572,8129.841087579663,2.1960462551381,166.45061162886972,507.1936671336663,110.53833199785367,0.0
854.4636398751651,14686.992158899018,3369.3161293738267,2.9783844021517227,7422.767935944807,2.5490513469709817,153.5616101566312,425.00440723555096,115.44505094948244,1.0
906.0729831649396,14492.588192154642,3501.953325642968,2.940355762701815,7612.855112503492,2.780665115771858,140.726666411284,515.834778163611,124.52228764784884,1.0
861.0258538702673,14446.78154636664,3323.230974852025,2.6927107239797734,7151.088296753041,3.0097686796401204,134.79050883638214,461.86578258348936,116.22801906537306,0.0
912.134793290848,16012.41356339035,3817.459551704501,2.9920110940096434,9169.01116551108,3.2271594627838014,181.13741046143863,478.46382280233047,128.71329849523448,1.0
864.877105478091,15248.767145002885,3277.722002222984,1.1133365871247478,7373.479418237208,3.58737399629614,127.9648881819356,559.2820143422517,117.34949686105142,0.0
947.0197414505828,14837.177892233023,3891.508012183836,1.9322542449889293,8660.849496873252,3.349478308712458,127.16353138945875,553.0646733448966,118.38144997184268,1.0
932.2937776296404,15595.912196713778,3839.5233413792334,1.7102217724098223,8820.451990352207,1.795879524348647,130.88848659802238,492.2385633168788,126.49374955082024,0.0
889.4360644195309,15887.842670353975,3250.9724042928674,2.5004241676855945,7565.571156010258,3.3343595474757466,170.68492010786298,505.4301285985277,130.85416563994858,0.0
884.5204519787243,15572.427255235498,3482.095213770276,2.176804889150817,8133.7011618361985,4.4338022625026206,172.30096199676956,553.658998691804,130.50809401093576,0.0
921.256469422052,15672.098806813936,3416.866385055557,0.0949088207491337,7839.642056094198,1.4717443684604443,145.41692609779665,440.17862838059807,138.5740648856642,0.0
852.8036467240097,15258.463580377254,3861.735252996672,2.3199882583080207,8754.655098167554,2.8016980390632003,140.22097744610804,471.85009651372894,131.67817091884106,0.0
852.4121777664167,14511.474276777442,3526.722535132274,5.192936315342681,7676.691502485499,5.715643222407307,148.48926985857773,500.041452557792,141.4399800378648,1.0
847.8904620781077,15390.274492299715,3786.685244156817,2.200722217590338,8562.513563157348,1.7127719133308847,162.5145262578458,563.5112536805209,124.33558942603754,0.0
901.8898449067732,14538.068827698004,3609.035882708181,2.939939252343816,7720.726835282837,1.8429420774473515,147.7082107404458,539.4026293386121,118.63610341927097,0.0
903.3875983769392,14703.02246572434,3485.818329322934,3.0845659657590776,7680.121971339197,1.360313088172638,133.28654325620127,507.37083202701103,114.7174880649264,0.0
909.367124976146,13933.782338852256,3527.402630284564,2.1438301308836465,7372.509070782008,2.1339643563951367,158.07412900720627,562.6054285502612,125.9758391156046,0.0
838.6052552124911,15163.24491920739,3518.96561360743,0.3853446458673721,7839.761886515956,2.7749740139080177,157.95055043042498,476.44662963521967,118.83623629992282,0.0
912.967422979788,15740.984738632942,3751.736217557112,2.949978535723373,8858.403381591446,2.955266208741273,181.44117584635487,495.4754473182436,114.32271606169748,1.0
955.811276832354,15165.81515618657,3625.782486599626,1.7207985645182085,8066.731823184847,3.073516808576088,126.25014494601282,506.8249384011379,136.62999384277356,0.0
899.8266289423968,15293.703867233826,3654.879997302789,0.9213867714332972,8258.730384568476,1.9799752413899208,134.8443507380421,529.9088778778707,124.86247764398082,0.0
958.0702831825596,14628.82608883554,3410.934287220451,2.90714141665104,7484.694673229128,4.082610221321737,130.3236826774597,562.0411745292387,125.0973907174724,0.0
865.2551867630763,14892.95619462296,3262.235615430969,0.991432989568376,7251.21156848498,1.822045155256908,112.76797029376094,529.2719021016309,135.91266272724286,0.0
1073.853731191988,15670.094267496568,3192.5132664458843,4.063235756217105,7504.047575316059,2.8566222520680404,-46.59021426359712,686.0303983856834,117.5115183703159,1.0
